time_sec,step,j0_x_mm,j0_y_mm,j1_x_mm,j1_y_mm,j2_x_mm,j2_y_mm,j3_x_mm,j3_y_mm,v0_x_mmps,v0_y_mmps,v0_mag_mmps,v1_x_mmps,v1_y_mmps,v1_mag_mmps,v2_x_mmps,v2_y_mmps,v2_mag_mmps,v3_x_mmps,v3_y_mmps,v3_mag_mmps,a0_x_mmps2,a0_y_mmps2,a0_mag_mmps2,a1_x_mmps2,a1_y_mmps2,a1_mag_mmps2,a2_x_mmps2,a2_y_mmps2,a2_mag_mmps2,a3_x_mmps2,a3_y_mmps2,a3_mag_mmps2,F0_x_N,F0_y_N,F0_mag_N,F1_x_N,F1_y_N,F1_mag_N,F2_x_N,F2_y_N,F2_mag_N,F3_x_N,F3_y_N,F3_mag_N,motor_torque_Nm
0.0,0,0.0,0.0,1000.0,0.0,-5.551115123125783e-14,400.0,918.3280999999998,795.8201,-1.609823385706477e-12,2.220446049250313e-13,1.6250646570963809e-12,-9.43689570931383e-13,4.163336342344337e-14,9.446075075048929e-13,-837.75804095728,-6.661338147750939e-13,837.75804095728,-802.2702932399253,-82.33385806975922,806.4840281121053,-6.405986852087153e-12,2.9976021664879227e-12,7.072643515521376e-12,6.3629657098829284e-12,7.327471962526033e-12,9.704595714750362e-12,3.627740469136498e-12,-1754.5963379714283,1754.5963379714283,-395.2685404840316,-857.8557142644072,944.538853405445,-1.2384630304807032,-19.980391421996455,20.018737024449294,2.127817237757913,-28.973889155464203,29.051916614750667,-1.2384630304807172,-11.047689590982177,11.116889671871508,1.7325487186388906,-10.211745883857441,10.357677300386253,-0.49538521219228693
0.041666666666666664,1,0.0,0.0,999.9999999999949,3.547162563677375e-11,-34.86229709906324,398.4778792366983,884.6093183329473,791.6343356614515,-2.220446049250313e-12,6.390721285498557e-12,6.765478490584066e-12,2.9976021664879227e-12,-6.765421556309548e-12,7.399766724911737e-12,-834.5701186853654,-73.01542430245553,837.7580409572757,-814.9949165641323,-118.79578075518818,823.6074013452112,-2.002564780667626e-11,1.3100631690576847e-11,2.393017176639533e-11,3.1780134079895106e-12,-1.1046719095020308e-11,1.1494771506456638e-11,152.9231470581981,-1747.9195691783132,1754.5963379714103,-217.23612643255203,-888.5367202708862,914.7070776468076,-2.6124038624095762,-20.440272641289965,20.606537787571195,2.8335696298314383,-28.456660018940138,28.597388277264923,-2.535942288880488,-11.50423242587911,11.780423039992272,2.616333515140916,-9.725197751681478,10.070981698511822,-1.5825804411383328
0.08333333333333333,2,0.0,0.0,999.999999999994,3.141931159689193e-11,-69.45927106677202,393.92310120488327,850.5119047600442,785.9091806279223,1.1657341758564144e-12,-1.249000902703301e-13,1.1724061588498972e-12,1.3322676295501878e-12,1.5265566588595902e-13,1.340985007028178e-12,-825.0306138830464,-145.47515713804898,837.7580409572781,-820.5160204227114,-156.07067588758653,835.2272718502022,3.6637359812630166e-12,-1.6209256159527285e-11,1.6618151118147123e-11,-3.899658373995862e-12,7.771561172376096e-13,3.97634342888487e-12,304.6824566298137,-1727.9400770411353,1754.5963379714728,-49.49007747026016,-897.0537441659649,898.417880326404,-3.954615090545658,-20.915502637636507,21.286080689017204,3.5327734549720016,-27.99723083089409,28.219238517056432,-3.8022738622307486,-11.969472676157109,12.558883814602106,3.483283380176775,-9.274285587070132,9.906847947614445,-2.669892083162237
0.125,3,0.0,0.0,999.9999999999933,2.808864252301646e-11,-103.52761804100795,386.3703305156275,816.3270714357815,778.6296848479102,-1.1102230246251565e-13,-1.942890293094024e-13,2.237726045655905e-13,2.220446049250313e-13,1.124100812432971e-12,1.1458212963149092e-12,-809.2121279419706,-216.82773618752134,837.7580409572787,-819.2630970100174,-193.25804708025464,841.7485936333479,5.10702591327572e-12,-6.661338147750939e-12,8.393755988682993e-12,-6.480926906249351e-12,1.1657341758564144e-12,6.584933540507939e-12,454.1229487341433,-1694.8099175588525,1754.5963379714542,107.87917089346719,-884.5362886071115,891.0905461149866,-5.264514353030327,-21.41180238119844,22.04949869236844,4.227071046217994,-27.587073142206762,27.90904394964543,-5.037452878663254,-12.449207339977862,13.429768981576393,4.334950211280397,-8.851610443500538,9.856104746692163,-3.742962082583718
0.16666666666666666,4,0.0,0.0,999.9999999999927,2.55351295663786e-11,-136.80805733026725,375.8770483143635,782.3279792713483,769.8173953643877,2.7755575615628914e-13,1.7208456881689926e-12,1.7430855057240604e-12,-1.1102230246251565e-12,2.498001805406602e-13,1.1379786002407855e-12,-787.2350490916124,-286.53012524043925,837.7580409572773,-811.674841387326,-229.5075481059464,843.4985256529759,-2.4980018054066022e-12,1.2989609388114332e-11,1.3227621293172958e-11,6.661338147750939e-13,-2.3869795029440866e-12,2.4781859104316644e-12,600.1072909916841,-1648.7812312497363,1754.5963379714362,254.53232095265244,-852.2608115730093,889.4578086411004,-6.5406517452737765,-21.93393508279693,22.888373325103355,4.9177662505107405,-27.218110465718144,27.65881346368094,-6.240598099777934,-12.948325698421797,14.373733093228157,5.172298557705444,-8.450372291722376,9.907646755852324,-4.788176399146387
0.20833333333333331,5,0.0,0.0,999.999999999992,2.3869795029440866e-11,-169.04730469627964,362.52311481466006,748.7691589121046,759.5281399000098,-1.9984014443252818e-12,4.829470157119431e-12,5.226604091682146e-12,1.609823385706477e-12,-6.356026815979021e-12,6.55672236857806e-12,-759.266636172149,-354.051847028662,837.7580409572788,-798.2080568629879,-264.02508472592206,840.7409514264886,-1.7208456881689926e-11,-1.4432899320127035e-12,1.726887587762535e-11,1.8846035843012032e-11,8.326672684688674e-13,1.8864421586045876e-11,741.5244544100706,-1590.20432420951,1754.5963379714372,389.95063246101637,-801.6526183082382,891.4641979334899,-7.780613983244243,-22.485793514834945,23.793882910278622,5.605557250132909,-26.882630056578392,27.460846142159742,-7.409851756039222,-13.470895676939724,15.374359608955128,5.995507861516401,-8.064283692053307,10.048820128921697,-5.792638174480884
0.25,6,0.0,0.0,999.9999999999914,2.298161660974074e-11,-200.0,346.41016151377556,715.8856195404417,747.8495501300913,-5.551115123125783e-13,-1.1102230246251565e-13,5.661048867003676e-13,-7.216449660063518e-13,-7.494005416219807e-13,1.0403713898150153e-12,-725.5197456936863,-418.87902047863724,837.7580409572765,-779.3437646541246,-296.079299400809,833.690383199265,-4.6074255521944e-12,1.1324274851176597e-11,1.222569307336008e-11,1.6375789613221059e-12,-8.43769498715119e-12,8.595135923925874e-12,877.2981689857219,-1519.5250020704,1754.5963379714292,513.5009404464748,-734.3009745517758,896.0363480724995,-8.980955894689167,-23.070445750430597,24.75687855740124,6.290306966545575,-26.573207833921398,27.307569212915187,-8.542306810196315,-14.020208251465787,16.41758950193346,6.8038078792363725,-7.687509829280336,10.265944137430358,-6.744183532113484
0.29166666666666663,7,0.0,0.0,999.99999999999,2.298161660974074e-11,-229.4305745404183,327.66081771559686,683.8917586331576,734.8982994630361,1.5543122344752192e-12,-1.6653345369377348e-13,1.5632082117998628e-12,-3.885780586188048e-13,1.1102230246251565e-13,4.0412728104402654e-13,-686.251211869694,-480.51827165670846,837.7580409572765,-755.5906671948749,-325.0088307112535,822.5253773545788,-1.887379141862766e-12,1.887379141862766e-12,2.6691571797624175e-12,-2.831068712794149e-12,3.7192471324942744e-12,4.674157602084979e-12,1006.3951147682573,-1437.2811771512895,1754.5963379714462,624.4979680227822,-651.9800662670898,902.8154400951629,-10.137156381665243,-23.69014208058732,25.767901957760365,6.970844484730073,-26.28266024179037,27.191375511652218,-9.633958824281104,-14.598782669162981,17.49107252427355,7.5953424189975705,-7.314641333314228,10.544818836606574,-7.631434889699858
0.3333333333333333,8,0.0,0.0,999.9999999999884,2.3703261575747092e-11,-257.1150438746148,306.41777724759163,652.9801811104628,720.8170198542605,-3.885780586188048e-13,-1.1657341758564144e-12,1.2287917140018454e-12,-3.3306690738754696e-13,-1.915134717478395e-12,1.9438813109055184e-12,-641.759891953564,-538.5004886426078,837.7580409572787,-727.4860406965204,-350.2304567367397,807.401580525035,1.0880185641326534e-11,-5.10702591327572e-12,1.2019157760367312e-11,5.495603971894525e-12,-1.0380585280245214e-11,1.1745561450026408e-11,1127.8327860494203,-1344.098774619962,1754.5963379714665,722.2656703150286,-556.6694446430616,911.8928495798353,-11.243604885266246,-24.346287837163548,26.817165813448682,7.644799731754364,-26.0040325891326,27.104477007227086,-10.67968849224152,-15.208337224473524,18.583575205665433,8.367065363029598,-6.9407030641841585,10.871115021670269,-8.443887992424788
0.375,9,0.0,0.0,999.9999999999866,2.5424107263916085e-11,-282.84271247461635,282.8427124746202,623.320534554993,705.7708630467656,0.0,-2.220446049250313e-13,2.220446049250313e-13,-1.1102230246251565e-13,-1.4710455076283324e-12,1.4752290795525883e-12,-592.3843917544475,-592.3843917544484,837.758040957277,-695.5940694317097,-371.24797290319657,788.4644359850981,8.881784197001252e-13,2.55351295663786e-12,2.7035697373913693e-12,3.4416913763379853e-12,-1.887379141862766e-12,3.925231146709438e-12,1240.6869688246995,-1240.6869688246818,1754.5963379714428,806.198820295536,-450.5678015230816,923.5626029757036,-12.293631045910574,-25.03938923101379,27.894522353953036,8.308481483372852,-25.730630553362847,27.038790898137425,-11.673287561498206,-15.849732715426137,19.68450328669429,9.114680260091863,-6.5611993910294215,11.230615908869519,-9.172029215307234
