time_sec,step,j0_x_mm,j0_y_mm,j1_x_mm,j1_y_mm,j2_x_mm,j2_y_mm,j3_x_mm,j3_y_mm,v0_x_mmps,v0_y_mmps,v0_mag_mmps,v1_x_mmps,v1_y_mmps,v1_mag_mmps,v2_x_mmps,v2_y_mmps,v2_mag_mmps,v3_x_mmps,v3_y_mmps,v3_mag_mmps,a0_x_mmps2,a0_y_mmps2,a0_mag_mmps2,a1_x_mmps2,a1_y_mmps2,a1_mag_mmps2,a2_x_mmps2,a2_y_mmps2,a2_mag_mmps2,a3_x_mmps2,a3_y_mmps2,a3_mag_mmps2,F0_x_N,F0_y_N,F0_mag_N,F1_x_N,F1_y_N,F1_mag_N,F2_x_N,F2_y_N,F2_mag_N,F3_x_N,F3_y_N,F3_mag_N,motor_torque_Nm
0.0,0,-36.61139284218786,37.169933996681664,-7.8311520047679855,3.2722356363552274,-24.43890111816664,-22.540787649827294,21.08745010709715,17.275810103672566,3.3306690738754696e-13,-2.42861286636753e-14,3.3395116535531567e-13,-36.61172422684159,210.34720682725361,213.5096385901342,125.05784297681183,25.49400705071188,127.62996703562479,-36.61172422684148,210.3472068272535,213.50963859013402,-7.764622278472189e-12,3.58046925441613e-12,8.550387079493292e-12,285.4810445926819,-1640.1888083754966,1664.8479672156134,-53.3945235073926,261.92053384649597,267.3075778780223,285.4810445926778,-1640.1888083754939,1664.84796721561,-1.8784163874010318,-3.8704483822627203,4.302187676545138,1.8420056581957274,0.3206080280282876,1.8696990004974765,-1.8824836365003956,-2.355972400963765,3.015684100796156,1.8649374644924994,0.9768636053287849,2.1052919630976756,0.1501785549608119
0.041666666666666664,1,-36.611392842187854,37.16993399668166,-9.16634980880896,10.943415690639405,-19.28108882905211,-21.2526677695058,19.75225230305617,24.946990157956737,-1.0408340855860843e-13,-3.7816971776294395e-13,3.922316807322974e-13,-28.50268846975519,163.7579500362536,166.2199429974636,122.3600110081699,36.29650384809596,127.62996703562335,-28.502688469755856,163.75795003625475,166.21994299746484,1.3183898417423734e-13,1.5265566588595902e-12,1.5322391296585041e-12,133.09926901755725,-764.7020199083241,776.1988113008671,-76.01921989344801,256.27020778429267,267.3075778780185,133.09926901755614,-764.7020199083196,776.1988113008623,-1.4136408443280954,-3.929941748151841,4.176460532630399,1.4044246874015636,0.24444541065259573,1.4255392879089988,-1.419431496315148,-2.41589617210942,2.8020242838248937,1.415116138596535,0.9710261245209463,1.7162300021321548,0.13774537875421697
0.08333333333333333,2,-36.61139284218786,37.169933996681664,-10.25825935750176,17.216819320920997,-14.255170600618598,-19.51991658672285,18.66034273718076,31.220393761749023,-4.3021142204224816e-13,9.124645483638005e-13,1.008798007371331e-12,-24.29915228430836,139.60715916042776,141.70606088160454,118.7309454727628,46.822762334769614,127.62996703562409,-24.299152284308345,139.60715916042693,141.70606088160375,-8.743006318923108e-13,7.355227538141662e-13,1.1425389780246749e-12,76.08835055039744,-437.154281814327,443.726608620759,-98.0653641144622,248.66951070067066,267.30757787801866,76.0883505503962,-437.15428181432435,443.7266086207561,-1.0699450366892762,-3.9221703794321874,4.0654892530704405,1.0729645831925527,0.1867535301159238,1.0890958992652244,-1.0774150212059033,-2.4087037752830778,2.638688500938121,1.079076524245426,0.9396451372123341,1.4308525881670606,0.13163397518258607
0.125,3,-36.61139284218786,37.169933996681664,-11.21421748302745,22.709134304565577,-9.399396754944114,-17.35572145993895,17.70438462704784,36.71270876831231,1.5959455978986625e-13,6.765421556309548e-13,6.951112945854788e-13,-21.78438846552065,125.15895830993529,127.04064084396312,114.19826575060401,56.99267132771877,127.6299670356259,-21.78438846552144,125.15895830993426,127.04064084396224,-3.95516952522712e-13,1.0269562977782698e-12,1.10048757252379e-12,47.405534310631495,-272.3614345123935,276.4562093585985,-119.36517170107687,239.1762884898611,267.3075778780183,47.40553431063102,-272.3614345123927,276.4562093585977,-0.8096347162430177,-3.902458622723568,3.9855603967090296,0.8203595249774098,0.14278666756911926,0.8326930903139858,-0.8187271821965542,-2.3897151507788603,2.5260745635728057,0.824167464421366,0.9089155726403004,1.2269390887891658,0.13000505396618317
0.16666666666666666,4,-36.61139284218786,37.169933996681664,-12.086248980445324,27.719261350501213,-4.750722616632148,-14.776553151485603,16.83235313112248,41.7228358170402,6.106226635438361e-13,5.620504062164855e-13,8.299160779027511e-13,-20.190695729790022,116.00263413834442,117.74665736693994,108.7964682712834,66.72883167874512,127.62996703562482,-20.19069572978989,116.00263413834459,117.74665736694008,-2.498001805406602e-13,-2.275957200481571e-12,2.2896247091220117e-12,30.386406908658664,-174.58057367499524,177.20527765704108,-139.75653825638355,227.86279030504747,267.3075778780131,30.38640690865834,-174.5805736749976,177.20527765704333,-0.6020130923523856,-3.8808516129260324,3.927267371202815,0.6184865798706077,0.10764992053743488,0.6277851183898497,-0.6126588405867396,-2.368969930024099,2.4469101708700856,0.6209274256307117,0.8816332586882406,1.0783450610660898,0.13111072155061348
0.20833333333333331,5,-36.61139284218786,37.169933996681664,-12.90471439689925,32.42163245897712,-0.34452741547233606,-11.802040707435033,16.01388771490034,46.42520692606112,3.191891195797325e-13,-1.8041124150158794e-13,3.6664684659523403e-13,-19.173582071081675,110.15895915025231,111.81512657285447,102.5666639753137,75.95714532872859,127.62996703562415,-19.17358207108115,110.15895915025307,111.8151265728551,1.5265566588595902e-13,2.9282132274488504e-12,2.9321897035719736e-12,19.123677442495055,-109.87223954191806,111.5240963239838,-159.0842731682568,214.81511869870943,267.30757787801895,19.123677442494365,-109.87223954191647,111.5240963239821,-0.4296185208499481,-3.8597715150743874,3.883607629773756,0.45078166609732,0.07846024815164325,0.4575588716542311,-0.4417365307929801,-2.348883719318619,2.390059808774058,0.45231781175427194,0.8576414059553923,0.9696082631863834,0.1339202207068816
0.25,6,-36.61139284218786,37.169933996681664,-13.689524968492986,36.93064467048649,3.7856550414416286,-8.45482196539869,15.229077143355354,50.93421913771663,3.885780586188048e-13,2.0816681711721685e-13,4.408246038830774e-13,-18.55320020064277,106.5946475432824,108.19722788760225,95.5562654350489,84.60737923858203,127.62996703562516,-18.55320020064327,106.59464754328188,108.19722788760181,-5.828670879282072e-13,1.7486012637846216e-12,1.843187571002768e-12,11.057844900330007,-63.53120038547992,64.4863501545851,-177.2012807036107,200.13257433015124,267.3075778780193,11.057844900330107,-63.53120038547995,64.48635015458515,-0.28227587828002054,-3.8398209294122125,3.8501823906681127,0.3074464344931319,0.053512210805976415,0.3120686892142224,-0.29577392455900864,-2.330051554824694,2.3487491272143157,0.3083346768549863,0.8364158004616978,0.8914379755278836,0.1378090076850087
0.29166666666666663,7,-36.61139284218786,37.169933996681664,-14.454861201272289,41.32776996978589,7.608391571593113,-4.760371281412795,14.463740910588557,55.3313444370656,-2.5673907444456745e-13,-2.0816681711721685e-14,2.5758161150233584e-13,-18.225406135712316,104.71135558069733,106.28562187031176,87.81862601637116,92.61369990509674,127.62996703562443,-18.225406135711538,104.71135558069675,106.28562187031106,1.3739009929736312e-12,-8.465450562766819e-13,1.6137665478006478e-12,4.9319538672057845,-28.335806140686188,28.7618163298286,-193.96967949574787,183.92690022758572,267.3075778780157,4.931953867205607,-28.335806140688064,28.761816329830417,-0.15380809824291997,-3.8210982083141927,3.8241925224375195,0.1824788871522765,0.031761138141124676,0.185222337077235,-0.1685834525753368,-2.312563277056597,2.3186999139330142,0.18287505569967977,0.8174918645845506,0.8376969826011588,0.14237358234754166
0.3333333333333333,8,-36.61139284218786,37.169933996681664,-15.211452594023347,45.67465309358176,11.094588841728887,-0.7468056560204113,13.707149517841035,59.67822756088169,3.2612801348363973e-13,8.326672684688674e-14,3.365900013051177e-13,-18.12462524187068,104.13233397030352,105.6978950512312,79.41263382737478,99.91517439365323,127.62996703562548,-18.124625241870685,104.13233397030356,105.69789505123124,-1.5265566588595902e-13,-3.3306690738754696e-13,3.6638411145107036e-13,0.08135996144541215,-0.4674415368002097,0.4744692125444398,-209.2618519048288,166.32143135619492,267.3075778780167,0.08135996144535305,-0.4674415368000201,0.4744692125442428,-0.04037313753458904,-3.803563447964483,3.803777713395704,0.07212124882456412,0.012552975210309585,0.0732055443162971,-0.056313350552364465,-2.2963695873393726,2.2970599633243434,0.07212778421775817,0.8005222808904622,0.8037651021649493,0.14733466502602413
0.375,9,-36.61139284218786,37.169933996681664,-15.967771475559577,50.019970544793786,14.217714785593365,3.555329252893223,12.950830636305732,64.02354501210323,1.1102230246251565e-13,3.608224830031759e-13,3.7751664318895326e-13,-18.20598621105189,104.59978129690283,106.17237014062046,70.40226354429095,106.45623407464278,127.62996703562581,-18.205986211052018,104.59978129690283,106.17237014062047,8.187894806610529e-13,-2.7755575615628914e-13,8.645538799963171e-13,-3.8535432467857578,22.139958591600656,22.472818292164423,-222.96141526515245,147.45015596455562,267.30757787801593,-3.853543246785482,22.1399585916011,22.47281829216481,0.06041048675697991,-3.787151322593269,3.787633108833294,-0.02596955444327068,-0.004520098839970859,0.026359989596073552,0.04342672969987545,-2.281394953545916,2.281808233598345,-0.02627909761247841,0.785265189128453,0.7857047843995041,0.1524841724125786
